,image_id,question_id,question_type,question,answers,multiple_choice_answer,answer_type_x,pid,output,answer_similarity,correct_x,model,condition,meta_model,﻿question_num,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,answer_original,answer_raw,answer_normalized,gt_answers,visual_gt,answer_type_y,correct_y,mean_answer_similarity,mean_answer_similarity_blind,mean_answer_similarity_inst blind,mean_correct,mean_correct_blind,mean_correct_inst blind,MG,inst_acc,human_correct,model_correct,new_question_type,cc_quadrant
3437,COCO_val2014_000000116068.jpg,116068011,is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Is the water calm? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,198.0,yes,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,100.0,100.0,100.0,98.37,100.0,100.0,100.0,0.0,0.0,1.0,1.0,Yes/No,Shared Correct
3438,COCO_val2014_000000531000.jpg,531000002,how many,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: How many animals are in the picture? Answer the question using a single word or phrase. 
Answer:","[{'answer': '1', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': '1', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': '1', 'answer_confidence': 'yes', 'answer_id': 10}]",1,number,200.0,1,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,number,5.0,100.0,65.41,62.620000000000005,100.0,10.0,0.0,100.0,-10.0,1.0,0.0,Number,Human-Only
3439,COCO_val2014_000000057508.jpg,57508001,why,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Why are there straps on the suitcase? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'hold things in place', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'help close', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'close', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'to keep baby in', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'for recognition', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'to strap down', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'hold clothes down', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'to hold luggage', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'holding things', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'carry', 'answer_confidence': 'yes', 'answer_id': 10}]",hold things in place,other,201.0,to carry,56.6,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,26.330000000000002,19.75,18.52,0.0,3.3299999999999996,0.0,0.0,-3.3299999999999996,0.0,0.0,Reason,Shared Wrong
3440,COCO_val2014_000000244019.jpg,244019002,has,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Has the wall been tagged? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,202.0,yes,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,35.0,100.0,76.06,79.75,100.0,10.0,30.0,70.0,20.0,1.0,1.0,Yes/No,Shared Correct
3441,COCO_val2014_000000122672.jpg,122672003,what is this,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What is this man doing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'surfing', 'answer_confidence': 'yes', 'answer_id': 10}]",surfing,other,205.0,standing,23.8,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,100.0,27.080000000000002,29.03,100.0,0.0,0.0,100.0,0.0,1.0,0.0,Attribute/Object,Human-Only
3442,COCO_val2014_000000387482.jpg,387482002,what is,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What is hanging on the wall? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'mirror', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'mirror', 'answer_confidence': 'yes', 'answer_id': 10}]",mirror,other,207.0,picture,32.1,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,100.0,30.18,31.620000000000005,100.0,0.0,0.0,100.0,0.0,1.0,0.0,Attribute/Object,Human-Only
3443,COCO_val2014_000000422157.jpg,422157006,is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Is the bus going to turn left or right? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'right', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'right', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'right', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': 'right', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'straight', 'answer_confidence': 'maybe', 'answer_id': 10}]",right,other,212.0,left,41.2,0.0,,inst blind,open-source model,,,,,,,,,,,,other,5.0,82.36,58.839999999999996,47.08,70.0,30.0,10.0,60.0,-20.0,1.0,1.0,Yes/No,Shared Correct
3444,COCO_val2014_000000487076.jpg,487076005,what color is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What color is the fire hydrant? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'red', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'yellow', 'answer_confidence': 'no', 'answer_id': 2}, {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yellow', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yellow', 'answer_confidence': 'maybe', 'answer_id': 10}]",yellow,other,216.0,red,68.6,33.3,,inst blind,open-source model,,,,,,,,,,,,other,24.974999999999998,85.53,64.35,64.35,60.0,16.65,16.65,43.35,0.0,1.0,1.0,Attribute/Object,Shared Correct
3445,COCO_val2014_000000215652.jpg,215652000,was,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Was this picture taken during the day or night? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'day', 'answer_confidence': 'yes', 'answer_id': 10}]",day,other,217.0,day,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,100.0,63.92,77.45,100.0,20.0,50.0,50.0,30.0,1.0,1.0,Yes/No,Shared Correct
3446,COCO_val2014_000000193743.jpg,193743000,which,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Which foot is in front of the other? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'right in front of left', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'right', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'right', 'answer_confidence': 'yes', 'answer_id': 10}]",right,other,218.0,left foot,33.8,0.0,,inst blind,open-source model,,,,,,,,,,,,other,15.0,88.24,40.46,40.46,80.0,0.0,0.0,80.0,0.0,1.0,0.0,Attribute/Object,Human-Only
3447,COCO_val2014_000000525021.jpg,525021007,none of the above,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Does everyone have helmets on? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,219.0,yes,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,35.0,86.7,78.72,75.8,50.0,20.0,20.0,30.0,0.0,1.0,1.0,Other,Shared Correct
3448,COCO_val2014_000000384834.jpg,384834006,does the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Does the surfboard have fins? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 10}]",no,yes/no,220.0,yes,73.4,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,85.0,84.04,78.72,73.4,100.0,100.0,100.0,0.0,0.0,1.0,1.0,Yes/No,Shared Correct
3449,COCO_val2014_000000376493.jpg,376493000,is there a,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Is there a yield sign in the picture? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,227.0,yes,73.4,0.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,45.0,94.67999999999999,97.34,94.67999999999999,80.0,90.0,80.0,0.0,-10.0,1.0,1.0,Yes/No,Shared Correct
3450,COCO_val2014_000000280238.jpg,280238001,do you,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Do you see a street light? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,230.0,yes,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,75.0,100.0,76.06,82.41,100.0,10.0,40.0,60.0,30.0,1.0,1.0,Yes/No,Shared Correct
3451,COCO_val2014_000000232684.jpg,232684002,what is,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What is around the man's neck? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'necklace', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'beads', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'necklace', 'answer_confidence': 'yes', 'answer_id': 10}]",necklace,other,232.0,tie,37.7,0.0,,inst blind,open-source model,,,,,,,,,,,,other,30.0,100.0,42.010000000000005,45.56,100.0,10.0,10.0,90.0,0.0,1.0,1.0,Attribute/Object,Shared Correct
3452,COCO_val2014_000000235597.jpg,235597003,what color is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What color is the mouse? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'black', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'black', 'answer_confidence': 'maybe', 'answer_id': 10}]",black,other,238.0,white,75.9,0.0,,inst blind,open-source model,,,,,,,,,,,,other,40.0,100.0,92.03,92.03,100.0,70.0,70.0,30.0,0.0,1.0,1.0,Attribute/Object,Shared Correct
3453,COCO_val2014_000000383209.jpg,383209003,is the,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Is the cat going to fall off the TV? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,241.0,yes,73.4,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,90.0,86.7,100.0,98.13,100.0,100.0,100.0,0.0,0.0,1.0,1.0,Yes/No,Shared Correct
3454,COCO_val2014_000000528062.jpg,528062000,are they,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Are they in the kitchen? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",no,yes/no,242.0,yes,73.4,0.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,30.0,100.0,97.34,86.7,100.0,90.0,50.0,50.0,-40.0,1.0,1.0,Yes/No,Shared Correct
3455,COCO_val2014_000000075990.jpg,75990007,what kind of,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What kind of hat is he wearing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'sun hat', 'answer_confidence': 'maybe', 'answer_id': 1}, {'answer': 'cowboy hat', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'cowboy', 'answer_confidence': 'maybe', 'answer_id': 3}, {'answer': 'straw/cowboy', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'white', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'cowboy', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'cowboy', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'desert hat', 'answer_confidence': 'maybe', 'answer_id': 8}, {'answer': 'safari hat', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'cowboy', 'answer_confidence': 'maybe', 'answer_id': 10}]",cowboy,other,246.0,hat,25.3,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,87.96000000000001,23.630000000000003,33.18,73.32000000000001,0.0,10.0,63.32000000000001,10.0,1.0,1.0,Attribute/Object,Shared Correct
3456,COCO_val2014_000000264044.jpg,264044001,is this an,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Is this an Avenue or a street? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'street', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'avenue', 'answer_confidence': 'yes', 'answer_id': 10}]",avenue,other,250.0,avenue,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,other,51.644999999999996,100.0,92.97999999999999,95.32000000000001,100.0,79.99,86.66,13.34,6.67,1.0,1.0,Yes/No,Shared Correct
3457,COCO_val2014_000000574057.jpg,574057007,what is,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What is outside the window? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'trees', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'countryside', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'trees', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'trees', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'trees', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'greenery', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'trees and grass', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'grass', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'field', 'answer_confidence': 'maybe', 'answer_id': 9}, {'answer': 'grass', 'answer_confidence': 'yes', 'answer_id': 10}]",trees,other,251.0,tree,88.7,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,24.7,55.96,43.83,33.3,10.0,10.0,23.299999999999997,0.0,1.0,1.0,Attribute/Object,Shared Correct
3458,COCO_val2014_000000019109.jpg,19109001,is that a,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: Is that a restaurant? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'yes', 'answer_confidence': 'maybe', 'answer_id': 5}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'no', 'answer_confidence': 'maybe', 'answer_id': 7}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",yes,yes/no,252.0,yes,100.0,100.0,,inst blind,open-source model,,,,,,,,,,,,yes/no,74.99,100.0,73.4,84.04,100.0,33.3,59.98,40.02,26.68,1.0,1.0,Yes/No,Shared Correct
3459,COCO_val2014_000000506943.jpg,506943005,what type of,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What type of building can this scene be found in? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'hotel', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'house', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'hotel', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'hotel', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'hotel', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'hotel', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'hotel', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'house', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hotel', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'apartment', 'answer_confidence': 'yes', 'answer_id': 10}]",hotel,other,253.0,house,43.8,66.7,,inst blind,open-source model,,,,,,,,,,,,other,3.335,100.0,41.62,39.13,100.0,10.0,13.34,86.66,3.3400000000000007,1.0,1.0,Attribute/Object,Shared Correct
3460,COCO_val2014_000000491242.jpg,491242000,what is the man,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What is the man wearing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'bibs/skis', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'red jacket', 'answer_confidence': 'yes', 'answer_id': 2}, {'answer': 'sky clothing', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'coat', 'answer_confidence': 'maybe', 'answer_id': 4}, {'answer': 'skis', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'skiing outfit', 'answer_confidence': 'maybe', 'answer_id': 6}, {'answer': 'snowsuit', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'clothes and skis', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'ski jacket', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'ski clothes', 'answer_confidence': 'yes', 'answer_id': 10}]",sky clothing,other,258.0,shirt,38.5,0.0,,inst blind,open-source model,,,,,,,,,,,,other,0.0,44.1,43.83,43.92,6.659999999999999,3.3299999999999996,0.0,6.659999999999999,-3.3299999999999996,1.0,0.0,Attribute/Object,Human-Only
