,hqid,qid,category,l2_category,question,answer,correct,Timestamp,subj,Score,question_hm,answer_hm
398,30,1040,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，点D在等边△ABC的边CB的延长线上，点E在线段BC上，连接AD，AE，若DA＝DE，且∠DAB＝20°，那么∠EAC的度数为（）
Choices:
(A) 20°
(B) 15°
(C) 10°
(D) 5°",C,False,2025-11-10 18:47:19.220,J,0,"What's the profession of the people in this picture?
 Options: A: mason, B: postman, C: singer, D: soldier",B
399,30,1040,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，点D在等边△ABC的边CB的延长线上，点E在线段BC上，连接AD，AE，若DA＝DE，且∠DAB＝20°，那么∠EAC的度数为（）
Choices:
(A) 20°
(B) 15°
(C) 10°
(D) 5°",C,False,2025-11-11 15:27:53.412, KDY,0,"What's the profession of the people in this picture?
 Options: A: mason, B: postman, C: singer, D: soldier",D
400,30,1040,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，点D在等边△ABC的边CB的延长线上，点E在线段BC上，连接AD，AE，若DA＝DE，且∠DAB＝20°，那么∠EAC的度数为（）
Choices:
(A) 20°
(B) 15°
(C) 10°
(D) 5°",C,False,2025-11-11 20:35:43.975,Kathy,0,"What's the profession of the people in this picture?
 Options: A: mason, B: postman, C: singer, D: soldier",B
401,30,1040,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，点D在等边△ABC的边CB的延长线上，点E在线段BC上，连接AD，AE，若DA＝DE，且∠DAB＝20°，那么∠EAC的度数为（）
Choices:
(A) 20°
(B) 15°
(C) 10°
(D) 5°",C,False,2025-11-13 17:20:30.179,JMG,0,"What's the profession of the people in this picture?
 Options: A: mason, B: postman, C: singer, D: soldier",A
402,30,1040,math,geometry,"Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，点D在等边△ABC的边CB的延长线上，点E在线段BC上，连接AD，AE，若DA＝DE，且∠DAB＝20°，那么∠EAC的度数为（）
Choices:
(A) 20°
(B) 15°
(C) 10°
(D) 5°",C,False,2025-11-14 21:27:23.659,조희승,0,"What's the profession of the people in this picture?
 Options: A: mason, B: postman, C: singer, D: soldier",D
403,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-04 16:37:21.079,Winnie,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",A
404,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-04 16:55:47.964,JJH,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",D
405,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-04 17:09:00.783,Lee,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",D
406,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,True,2025-11-04 17:16:55.232,성민석,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",B
407,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-04 18:35:45.170,EJ,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",D
408,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,True,2025-11-04 19:47:12.130,배재형,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",B
409,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-05 00:48:32.876,박지윤,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",C
410,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,True,2025-11-05 01:48:20.004,박호조,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",B
411,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-10 18:47:19.220,J,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",D
412,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,True,2025-11-11 15:27:53.412, KDY,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",B
413,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-11 20:35:43.975,Kathy,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",D
414,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-13 17:20:30.179,JMG,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",D
415,31,70,coarse perception,image scene and topic,"What is the main focus of the image?
Options: A: A woman standing in front of a brick wall, B: A woman standing in front of a green hedge, C: A garden with a lot of flowers and bushes, D: A bench surrounded by a lot of plants",B,False,2025-11-14 21:27:23.659,조희승,0,"In nature, what's the relationship between these two creatures?
 Options: A: Predatory relationships, B: Competitive relationships, C: Parasitic relationships, D: Symbiotic relationship",D
416,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,True,2025-11-04 16:37:21.079,Winnie,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",B
417,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-04 16:55:47.964,JJH,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",A
418,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-04 17:09:00.783,Lee,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",A
419,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,True,2025-11-04 17:16:55.232,성민석,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",B
420,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-04 18:35:45.170,EJ,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",A
421,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-04 19:47:12.130,배재형,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",D
422,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-05 00:48:32.876,박지윤,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",D
423,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-05 01:48:20.004,박호조,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",A
424,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-10 18:47:19.220,J,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",A
425,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-11 15:27:53.412, KDY,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",A
426,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,True,2025-11-11 20:35:43.975,Kathy,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",B
427,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,False,2025-11-13 17:20:30.179,JMG,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",D
428,32,97,coarse perception,image scene and topic,"What is the predominant color of the image?
Options: A: Yellow, B: Black, C: White, D: Blue",B,True,2025-11-14 21:27:23.659,조희승,0,"Which two objects are closest to each other?
 Options: A: Soccer player and football team, B: Soccer player and coach, C: Football player and politician, D: Football player and coach",B
429,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 16:37:21.079,Winnie,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",A
430,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 16:55:47.964,JJH,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",A
431,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 17:09:00.783,Lee,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",A
432,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,True,2025-11-04 17:16:55.232,성민석,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",B
433,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 18:35:45.170,EJ,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",D
434,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,True,2025-11-04 19:47:12.130,배재형,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",B
435,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-05 00:48:32.876,박지윤,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",D
436,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-05 01:48:20.004,박호조,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",D
437,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,True,2025-11-10 18:47:19.220,J,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",B
438,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-11 15:27:53.412, KDY,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",C
439,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,True,2025-11-11 20:35:43.975,Kathy,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",B
440,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-13 17:20:30.179,JMG,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",D
441,33,464,instance reasoning,cross-instance attribute reasoning,"In this comparison picture, are the upper and lower modules the same color?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,True,2025-11-14 21:27:23.659,조희승,0,"What is the most prominent feature in the image?
 Options: A: Sailboats, B: City skyline, C: Sky, D: Sun",B
442,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 16:37:21.079,Winnie,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",C
443,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 16:55:47.964,JJH,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",D
444,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 17:09:00.783,Lee,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",C
445,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,True,2025-11-04 17:16:55.232,성민석,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",B
446,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 18:35:45.170,EJ,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",C
447,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-04 19:47:12.130,배재형,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",C
448,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-05 00:48:32.876,박지윤,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",A
449,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-05 01:48:20.004,박호조,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",C
450,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-10 18:47:19.220,J,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",D
451,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-11 15:27:53.412, KDY,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",C
452,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-11 20:35:43.975,Kathy,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",A
453,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-13 17:20:30.179,JMG,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",C
454,34,462,instance reasoning,cross-instance attribute reasoning,"In the picture, one is a bear doll and the other is a cat. Are they the same size?
Options: A: same, B: Not the same, C: Can't judge, D: nan",B,False,2025-11-14 21:27:23.659,조희승,0,"What is the overall scene depicted in this image?
 Options: A: A group of people ice skating on a frozen lake surrounded by snowy trees and hills, B: A small town during a winter snowfall with snow-covered buildings and trees, C: A busy city street during Christmas time with decorated buildings and light displays, D: A ski resort town with snowy mountains and ski lifts visible in the background",A
455,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-04 16:37:21.079,Winnie,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",A
456,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-04 16:55:47.964,JJH,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",A
457,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-04 17:09:00.783,Lee,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",A
458,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-04 17:16:55.232,성민석,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",B
459,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-04 18:35:45.170,EJ,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",C
460,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,True,2025-11-04 19:47:12.130,배재형,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",D
461,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-05 00:48:32.876,박지윤,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",C
462,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-05 01:48:20.004,박호조,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",B
463,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-10 18:47:19.220,J,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",A
464,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,True,2025-11-11 15:27:53.412, KDY,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",D
465,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-11 20:35:43.975,Kathy,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",A
466,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-13 17:20:30.179,JMG,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",C
467,35,428,fine-grained perception,recognition,"What is the woman holding in her hand?
Options: A: A book, B: A camera, C: A cell phone, D: Nothing",D,False,2025-11-14 21:27:23.659,조희승,0,"Which is the main topic of the image
 Options: A: A woman is playing tennis, B: A man is playing tennis, C: A boy is playing soccer, D: A girl is playing volleyball",A
468,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,True,2025-11-04 16:37:21.079,Winnie,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",B
469,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,True,2025-11-04 16:55:47.964,JJH,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",B
470,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,False,2025-11-04 17:09:00.783,Lee,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",D
471,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,False,2025-11-04 17:16:55.232,성민석,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",C
472,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,False,2025-11-04 18:35:45.170,EJ,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",A
473,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,False,2025-11-04 19:47:12.130,배재형,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",D
474,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,True,2025-11-05 00:48:32.876,박지윤,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",B
475,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,False,2025-11-05 01:48:20.004,박호조,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",C
476,36,13,coarse perception,image emotion,"Which emotion is being depicted in this image?
Options: A: happiness, B: sadness, C: anger, D: love",B,False,2025-11-10 18:47:19.220,J,0,"What is the overall mood or atmosphere of the image?
 Options: A: Joyful and energetic, B: Intimate and cozy, C: Dark and gloomy, D: Serene and peaceful",A
