file,model,dataset,condition,accuracy,correct,total,by_category
InternVL3_5-1B_vqa_5k_blind.jsonl,OpenGVLab/InternVL3_5-1B,vqa_5k,_blind,0.2946,1473,5000,"{'what are': {'accuracy': 0.05405405405405406, 'correct': 2, 'total': 37}, 'what is the': {'accuracy': 0.06976744186046512, 'correct': 18, 'total': 258}, 'is this a': {'accuracy': 0.5680473372781065, 'correct': 96, 'total': 169}, 'is': {'accuracy': 0.5072463768115942, 'correct': 35, 'total': 69}, 'how many': {'accuracy': 0.148, 'correct': 74, 'total': 500}, 'is the': {'accuracy': 0.5550239234449761, 'correct': 232, 'total': 418}, 'does the': {'accuracy': 0.6625, 'correct': 53, 'total': 80}, 'what is': {'accuracy': 0.0125, 'correct': 2, 'total': 160}, 'what': {'accuracy': 0.08285714285714285, 'correct': 29, 'total': 350}, 'what color is the': {'accuracy': 0.12218649517684887, 'correct': 38, 'total': 311}, 'none of the above': {'accuracy': 0.43434343434343436, 'correct': 86, 'total': 198}, 'are these': {'accuracy': 0.5466666666666666, 'correct': 41, 'total': 75}, 'what type of': {'accuracy': 0.09900990099009901, 'correct': 10, 'total': 101}, 'what color are the': {'accuracy': 0.18309859154929578, 'correct': 13, 'total': 71}, 'are there': {'accuracy': 0.5633802816901409, 'correct': 40, 'total': 71}, 'what are the': {'accuracy': 0.058823529411764705, 'correct': 4, 'total': 68}, 'can you': {'accuracy': 0.5789473684210527, 'correct': 11, 'total': 19}, 'where are the': {'accuracy': 0.07142857142857142, 'correct': 2, 'total': 28}, 'how': {'accuracy': 0.07692307692307693, 'correct': 4, 'total': 52}, 'what is on the': {'accuracy': 0.07272727272727272, 'correct': 4, 'total': 55}, 'how many people are': {'accuracy': 0.08333333333333333, 'correct': 3, 'total': 36}, 'is there a': {'accuracy': 0.5, 'correct': 57, 'total': 114}, 'is the man': {'accuracy': 0.6388888888888888, 'correct': 46, 'total': 72}, 'is there': {'accuracy': 0.5, 'correct': 39, 'total': 78}, 'are they': {'accuracy': 0.6, 'correct': 18, 'total': 30}, 'where is the': {'accuracy': 0.04878048780487805, 'correct': 4, 'total': 82}, 'is this': {'accuracy': 0.5789473684210527, 'correct': 110, 'total': 190}, 'who is': {'accuracy': 0.10344827586206896, 'correct': 3, 'total': 29}, 'is he': {'accuracy': 0.4583333333333333, 'correct': 11, 'total': 24}, 'is that a': {'accuracy': 0.7894736842105263, 'correct': 15, 'total': 19}, 'what animal is': {'accuracy': 0.0625, 'correct': 1, 'total': 16}, 'what kind of': {'accuracy': 0.11510791366906475, 'correct': 16, 'total': 139}, 'what brand': {'accuracy': 0.05, 'correct': 1, 'total': 20}, 'are': {'accuracy': 0.49056603773584906, 'correct': 26, 'total': 53}, 'was': {'accuracy': 0.56, 'correct': 14, 'total': 25}, 'what is the man': {'accuracy': 0.014925373134328358, 'correct': 1, 'total': 67}, 'what color': {'accuracy': 0.1, 'correct': 4, 'total': 40}, 'what is this': {'accuracy': 0.023255813953488372, 'correct': 1, 'total': 43}, 'why': {'accuracy': 0.0, 'correct': 0, 'total': 41}, 'is it': {'accuracy': 0.6627906976744186, 'correct': 57, 'total': 86}, 'is the person': {'accuracy': 0.5333333333333333, 'correct': 8, 'total': 15}, 'what is the name': {'accuracy': 0.08, 'correct': 2, 'total': 25}, 'do you': {'accuracy': 0.47058823529411764, 'correct': 8, 'total': 17}, 'why is the': {'accuracy': 0.0, 'correct': 0, 'total': 8}, 'does this': {'accuracy': 0.7358490566037735, 'correct': 39, 'total': 53}, 'do': {'accuracy': 0.6774193548387096, 'correct': 21, 'total': 31}, 'what does the': {'accuracy': 0.07142857142857142, 'correct': 3, 'total': 42}, 'are the': {'accuracy': 0.6209677419354839, 'correct': 77, 'total': 124}, 'what color is': {'accuracy': 0.18181818181818182, 'correct': 6, 'total': 33}, 'what time': {'accuracy': 0.03125, 'correct': 1, 'total': 32}, 'which': {'accuracy': 0.23728813559322035, 'correct': 14, 'total': 59}, 'what is in the': {'accuracy': 0.0, 'correct': 0, 'total': 37}, 'is this an': {'accuracy': 0.6666666666666666, 'correct': 12, 'total': 18}, 'are there any': {'accuracy': 0.36666666666666664, 'correct': 11, 'total': 30}, 'could': {'accuracy': 0.6666666666666666, 'correct': 8, 'total': 12}, 'how many people are in': {'accuracy': 0.0, 'correct': 0, 'total': 17}, 'what is the woman': {'accuracy': 0.058823529411764705, 'correct': 1, 'total': 17}, 'what room is': {'accuracy': 0.05555555555555555, 'correct': 1, 'total': 18}, 'what is the person': {'accuracy': 0.047619047619047616, 'correct': 1, 'total': 21}, 'what sport is': {'accuracy': 0.058823529411764705, 'correct': 1, 'total': 17}, 'is the woman': {'accuracy': 0.6296296296296297, 'correct': 17, 'total': 27}, 'is this person': {'accuracy': 0.6923076923076923, 'correct': 9, 'total': 13}, 'has': {'accuracy': 0.5, 'correct': 7, 'total': 14}, 'what is the color of the': {'accuracy': 0.35714285714285715, 'correct': 5, 'total': 14}, 'what number is': {'accuracy': 0.0, 'correct': 0, 'total': 12}}"
InternVL3_5-1B_vqa_5k_inst_blind.jsonl,OpenGVLab/InternVL3_5-1B,vqa_5k,_inst_blind,0.3048,1524,5000,"{'what are': {'accuracy': 0.02702702702702703, 'correct': 1, 'total': 37}, 'what is the': {'accuracy': 0.08527131782945736, 'correct': 22, 'total': 258}, 'is this a': {'accuracy': 0.5976331360946746, 'correct': 101, 'total': 169}, 'is': {'accuracy': 0.5072463768115942, 'correct': 35, 'total': 69}, 'how many': {'accuracy': 0.19, 'correct': 95, 'total': 500}, 'is the': {'accuracy': 0.5765550239234449, 'correct': 241, 'total': 418}, 'does the': {'accuracy': 0.6375, 'correct': 51, 'total': 80}, 'what is': {'accuracy': 0.025, 'correct': 4, 'total': 160}, 'what': {'accuracy': 0.08, 'correct': 28, 'total': 350}, 'what color is the': {'accuracy': 0.12540192926045016, 'correct': 39, 'total': 311}, 'none of the above': {'accuracy': 0.3939393939393939, 'correct': 78, 'total': 198}, 'are these': {'accuracy': 0.5333333333333333, 'correct': 40, 'total': 75}, 'what type of': {'accuracy': 0.09900990099009901, 'correct': 10, 'total': 101}, 'what color are the': {'accuracy': 0.18309859154929578, 'correct': 13, 'total': 71}, 'are there': {'accuracy': 0.5211267605633803, 'correct': 37, 'total': 71}, 'what are the': {'accuracy': 0.07352941176470588, 'correct': 5, 'total': 68}, 'can you': {'accuracy': 0.5263157894736842, 'correct': 10, 'total': 19}, 'where are the': {'accuracy': 0.0, 'correct': 0, 'total': 28}, 'how': {'accuracy': 0.019230769230769232, 'correct': 1, 'total': 52}, 'what is on the': {'accuracy': 0.05454545454545454, 'correct': 3, 'total': 55}, 'how many people are': {'accuracy': 0.16666666666666666, 'correct': 6, 'total': 36}, 'is there a': {'accuracy': 0.5964912280701754, 'correct': 68, 'total': 114}, 'is the man': {'accuracy': 0.6944444444444444, 'correct': 50, 'total': 72}, 'is there': {'accuracy': 0.5128205128205128, 'correct': 40, 'total': 78}, 'are they': {'accuracy': 0.36666666666666664, 'correct': 11, 'total': 30}, 'where is the': {'accuracy': 0.06097560975609756, 'correct': 5, 'total': 82}, 'is this': {'accuracy': 0.5894736842105263, 'correct': 112, 'total': 190}, 'who is': {'accuracy': 0.20689655172413793, 'correct': 6, 'total': 29}, 'is he': {'accuracy': 0.5, 'correct': 12, 'total': 24}, 'is that a': {'accuracy': 0.7894736842105263, 'correct': 15, 'total': 19}, 'what animal is': {'accuracy': 0.0, 'correct': 0, 'total': 16}, 'what kind of': {'accuracy': 0.12949640287769784, 'correct': 18, 'total': 139}, 'what brand': {'accuracy': 0.05, 'correct': 1, 'total': 20}, 'are': {'accuracy': 0.5471698113207547, 'correct': 29, 'total': 53}, 'was': {'accuracy': 0.64, 'correct': 16, 'total': 25}, 'what is the man': {'accuracy': 0.014925373134328358, 'correct': 1, 'total': 67}, 'what color': {'accuracy': 0.1, 'correct': 4, 'total': 40}, 'what is this': {'accuracy': 0.046511627906976744, 'correct': 2, 'total': 43}, 'why': {'accuracy': 0.024390243902439025, 'correct': 1, 'total': 41}, 'is it': {'accuracy': 0.6744186046511628, 'correct': 58, 'total': 86}, 'is the person': {'accuracy': 0.6, 'correct': 9, 'total': 15}, 'what is the name': {'accuracy': 0.08, 'correct': 2, 'total': 25}, 'do you': {'accuracy': 0.29411764705882354, 'correct': 5, 'total': 17}, 'why is the': {'accuracy': 0.0, 'correct': 0, 'total': 8}, 'does this': {'accuracy': 0.7169811320754716, 'correct': 38, 'total': 53}, 'do': {'accuracy': 0.6451612903225806, 'correct': 20, 'total': 31}, 'what does the': {'accuracy': 0.023809523809523808, 'correct': 1, 'total': 42}, 'are the': {'accuracy': 0.6451612903225806, 'correct': 80, 'total': 124}, 'what color is': {'accuracy': 0.18181818181818182, 'correct': 6, 'total': 33}, 'what time': {'accuracy': 0.0, 'correct': 0, 'total': 32}, 'which': {'accuracy': 0.23728813559322035, 'correct': 14, 'total': 59}, 'what is in the': {'accuracy': 0.10810810810810811, 'correct': 4, 'total': 37}, 'is this an': {'accuracy': 0.7777777777777778, 'correct': 14, 'total': 18}, 'are there any': {'accuracy': 0.4666666666666667, 'correct': 14, 'total': 30}, 'could': {'accuracy': 0.5833333333333334, 'correct': 7, 'total': 12}, 'how many people are in': {'accuracy': 0.23529411764705882, 'correct': 4, 'total': 17}, 'what is the woman': {'accuracy': 0.0, 'correct': 0, 'total': 17}, 'what room is': {'accuracy': 0.05555555555555555, 'correct': 1, 'total': 18}, 'what is the person': {'accuracy': 0.0, 'correct': 0, 'total': 21}, 'what sport is': {'accuracy': 0.058823529411764705, 'correct': 1, 'total': 17}, 'is the woman': {'accuracy': 0.5925925925925926, 'correct': 16, 'total': 27}, 'is this person': {'accuracy': 0.6923076923076923, 'correct': 9, 'total': 13}, 'has': {'accuracy': 0.35714285714285715, 'correct': 5, 'total': 14}, 'what is the color of the': {'accuracy': 0.35714285714285715, 'correct': 5, 'total': 14}, 'what number is': {'accuracy': 0.0, 'correct': 0, 'total': 12}}"
InternVL3_5-1B_vqa_5k_sys_inst_blind.jsonl,OpenGVLab/InternVL3_5-1B,vqa_5k,_inst_blind,0.29533615990308903,2438,8255,"{'what are': {'accuracy': 0.05357142857142857, 'correct': 3, 'total': 56}, 'what is the': {'accuracy': 0.08857808857808858, 'correct': 38, 'total': 429}, 'is this a': {'accuracy': 0.5787545787545788, 'correct': 158, 'total': 273}, 'is': {'accuracy': 0.49107142857142855, 'correct': 55, 'total': 112}, 'how many': {'accuracy': 0.10754017305315204, 'correct': 87, 'total': 809}, 'is the': {'accuracy': 0.5704022988505747, 'correct': 397, 'total': 696}, 'does the': {'accuracy': 0.6384615384615384, 'correct': 83, 'total': 130}, 'what is': {'accuracy': 0.03745318352059925, 'correct': 10, 'total': 267}, 'what': {'accuracy': 0.0905861456483126, 'correct': 51, 'total': 563}, 'what color is the': {'accuracy': 0.10176125244618395, 'correct': 52, 'total': 511}, 'none of the above': {'accuracy': 0.38922155688622756, 'correct': 130, 'total': 334}, 'are these': {'accuracy': 0.5403225806451613, 'correct': 67, 'total': 124}, 'what type of': {'accuracy': 0.05917159763313609, 'correct': 10, 'total': 169}, 'what color are the': {'accuracy': 0.20967741935483872, 'correct': 26, 'total': 124}, 'are there': {'accuracy': 0.5431034482758621, 'correct': 63, 'total': 116}, 'what are the': {'accuracy': 0.07627118644067797, 'correct': 9, 'total': 118}, 'can you': {'accuracy': 0.48484848484848486, 'correct': 16, 'total': 33}, 'where are the': {'accuracy': 0.02127659574468085, 'correct': 1, 'total': 47}, 'how': {'accuracy': 0.07058823529411765, 'correct': 6, 'total': 85}, 'what is on the': {'accuracy': 0.043010752688172046, 'correct': 4, 'total': 93}, 'how many people are': {'accuracy': 0.11290322580645161, 'correct': 7, 'total': 62}, 'is there a': {'accuracy': 0.5497382198952879, 'correct': 105, 'total': 191}, 'is the man': {'accuracy': 0.7377049180327869, 'correct': 90, 'total': 122}, 'is there': {'accuracy': 0.496, 'correct': 62, 'total': 125}, 'are they': {'accuracy': 0.7021276595744681, 'correct': 33, 'total': 47}, 'where is the': {'accuracy': 0.06504065040650407, 'correct': 8, 'total': 123}, 'is this': {'accuracy': 0.6006600660066007, 'correct': 182, 'total': 303}, 'who is': {'accuracy': 0.17647058823529413, 'correct': 9, 'total': 51}, 'is he': {'accuracy': 0.625, 'correct': 25, 'total': 40}, 'is that a': {'accuracy': 0.8181818181818182, 'correct': 27, 'total': 33}, 'what animal is': {'accuracy': 0.0, 'correct': 0, 'total': 27}, 'what kind of': {'accuracy': 0.1282051282051282, 'correct': 30, 'total': 234}, 'what brand': {'accuracy': 0.09090909090909091, 'correct': 3, 'total': 33}, 'are': {'accuracy': 0.38372093023255816, 'correct': 33, 'total': 86}, 'was': {'accuracy': 0.6585365853658537, 'correct': 27, 'total': 41}, 'what is the man': {'accuracy': 0.017857142857142856, 'correct': 2, 'total': 112}, 'what color': {'accuracy': 0.109375, 'correct': 7, 'total': 64}, 'what is this': {'accuracy': 0.07042253521126761, 'correct': 5, 'total': 71}, 'why': {'accuracy': 0.0, 'correct': 0, 'total': 68}, 'is it': {'accuracy': 0.6326530612244898, 'correct': 93, 'total': 147}, 'is the person': {'accuracy': 0.6, 'correct': 15, 'total': 25}, 'what is the name': {'accuracy': 0.1, 'correct': 4, 'total': 40}, 'do you': {'accuracy': 0.56, 'correct': 14, 'total': 25}, 'why is the': {'accuracy': 0.0, 'correct': 0, 'total': 14}, 'does this': {'accuracy': 0.6179775280898876, 'correct': 55, 'total': 89}, 'do': {'accuracy': 0.5384615384615384, 'correct': 28, 'total': 52}, 'what does the': {'accuracy': 0.06944444444444445, 'correct': 5, 'total': 72}, 'are the': {'accuracy': 0.6372093023255814, 'correct': 137, 'total': 215}, 'what color is': {'accuracy': 0.2037037037037037, 'correct': 11, 'total': 54}, 'what time': {'accuracy': 0.05263157894736842, 'correct': 3, 'total': 57}, 'which': {'accuracy': 0.20388349514563106, 'correct': 21, 'total': 103}, 'what is in the': {'accuracy': 0.11864406779661017, 'correct': 7, 'total': 59}, 'is this an': {'accuracy': 0.6774193548387096, 'correct': 21, 'total': 31}, 'are there any': {'accuracy': 0.40384615384615385, 'correct': 21, 'total': 52}, 'could': {'accuracy': 0.5789473684210527, 'correct': 11, 'total': 19}, 'how many people are in': {'accuracy': 0.0, 'correct': 0, 'total': 28}, 'what is the woman': {'accuracy': 0.13793103448275862, 'correct': 4, 'total': 29}, 'what room is': {'accuracy': 0.0625, 'correct': 2, 'total': 32}, 'what is the person': {'accuracy': 0.03225806451612903, 'correct': 1, 'total': 31}, 'what sport is': {'accuracy': 0.037037037037037035, 'correct': 1, 'total': 27}, 'is the woman': {'accuracy': 0.7659574468085106, 'correct': 36, 'total': 47}, 'is this person': {'accuracy': 0.5, 'correct': 10, 'total': 20}, 'has': {'accuracy': 0.4782608695652174, 'correct': 11, 'total': 23}, 'what is the color of the': {'accuracy': 0.3, 'correct': 6, 'total': 20}, 'what number is': {'accuracy': 0.0, 'correct': 0, 'total': 22}}"
InternVL3_5-2B_mmstar.jsonl,OpenGVLab/InternVL3_5-2B,mmstar,,0.5173333333333333,776,1500,"{'coarse perception': {'accuracy': 0.58, 'correct': 145, 'total': 250}, 'fine-grained perception': {'accuracy': 0.46, 'correct': 115, 'total': 250}, 'instance reasoning': {'accuracy': 0.62, 'correct': 155, 'total': 250}, 'logical reasoning': {'accuracy': 0.532, 'correct': 133, 'total': 250}, 'math': {'accuracy': 0.508, 'correct': 127, 'total': 250}, 'science & technology': {'accuracy': 0.404, 'correct': 101, 'total': 250}}"
InternVL3_5-2B_mmstar_blind.jsonl,OpenGVLab/InternVL3_5-2B,mmstar,_blind,0.254,381,1500,"{'coarse perception': {'accuracy': 0.28, 'correct': 70, 'total': 250}, 'fine-grained perception': {'accuracy': 0.172, 'correct': 43, 'total': 250}, 'instance reasoning': {'accuracy': 0.248, 'correct': 62, 'total': 250}, 'logical reasoning': {'accuracy': 0.252, 'correct': 63, 'total': 250}, 'math': {'accuracy': 0.32, 'correct': 80, 'total': 250}, 'science & technology': {'accuracy': 0.252, 'correct': 63, 'total': 250}}"
InternVL3_5-2B_mmstar_inst_blind.jsonl,OpenGVLab/InternVL3_5-2B,mmstar,_inst_blind,0.26066666666666666,391,1500,"{'coarse perception': {'accuracy': 0.328, 'correct': 82, 'total': 250}, 'fine-grained perception': {'accuracy': 0.224, 'correct': 56, 'total': 250}, 'instance reasoning': {'accuracy': 0.216, 'correct': 54, 'total': 250}, 'logical reasoning': {'accuracy': 0.308, 'correct': 77, 'total': 250}, 'math': {'accuracy': 0.3, 'correct': 75, 'total': 250}, 'science & technology': {'accuracy': 0.188, 'correct': 47, 'total': 250}}"
InternVL3_5-2B_spubench.jsonl,OpenGVLab/InternVL3_5-2B,spubench,,0.61125,1467,2400,"{'Unknown': {'accuracy': 0.61125, 'correct': 1467, 'total': 2400}}"
InternVL3_5-2B_spubench_blind.jsonl,OpenGVLab/InternVL3_5-2B,spubench,_blind,0.41041666666666665,985,2400,"{'Unknown': {'accuracy': 0.41041666666666665, 'correct': 985, 'total': 2400}}"
InternVL3_5-2B_spubench_inst_blind.jsonl,OpenGVLab/InternVL3_5-2B,spubench,_inst_blind,0.29041666666666666,697,2400,"{'Unknown': {'accuracy': 0.29041666666666666, 'correct': 697, 'total': 2400}}"
InternVL3_5-2B_vqa_1k.jsonl,OpenGVLab/InternVL3_5-2B,vqa_1k,,0.719,719,1000,"{'what is the woman': {'accuracy': 0.25, 'correct': 1, 'total': 4}, 'is the man': {'accuracy': 1.0, 'correct': 9, 'total': 9}, 'what is the': {'accuracy': 0.5961538461538461, 'correct': 31, 'total': 52}, 'is the': {'accuracy': 0.875, 'correct': 77, 'total': 88}, 'is this': {'accuracy': 0.85, 'correct': 34, 'total': 40}, 'does this': {'accuracy': 0.8571428571428571, 'correct': 12, 'total': 14}, 'what is': {'accuracy': 0.5161290322580645, 'correct': 16, 'total': 31}, 'is': {'accuracy': 0.8461538461538461, 'correct': 11, 'total': 13}, 'what': {'accuracy': 0.5952380952380952, 'correct': 50, 'total': 84}, 'none of the above': {'accuracy': 0.7297297297297297, 'correct': 27, 'total': 37}, 'what are': {'accuracy': 0.5, 'correct': 5, 'total': 10}, 'what color is': {'accuracy': 0.875, 'correct': 7, 'total': 8}, 'is the woman': {'accuracy': 0.6666666666666666, 'correct': 2, 'total': 3}, 'how many': {'accuracy': 0.6588235294117647, 'correct': 56, 'total': 85}, 'what type of': {'accuracy': 0.631578947368421, 'correct': 12, 'total': 19}, 'what is in the': {'accuracy': 0.36363636363636365, 'correct': 4, 'total': 11}, 'what does the': {'accuracy': 0.4, 'correct': 6, 'total': 15}, 'what is this': {'accuracy': 0.6, 'correct': 6, 'total': 10}, 'do': {'accuracy': 0.9166666666666666, 'correct': 11, 'total': 12}, 'is this a': {'accuracy': 0.8780487804878049, 'correct': 36, 'total': 41}, 'is there a': {'accuracy': 0.9523809523809523, 'correct': 20, 'total': 21}, 'is this an': {'accuracy': 0.6, 'correct': 3, 'total': 5}, 'what is on the': {'accuracy': 0.6153846153846154, 'correct': 8, 'total': 13}, 'is there': {'accuracy': 0.9230769230769231, 'correct': 12, 'total': 13}, 'where is the': {'accuracy': 0.4666666666666667, 'correct': 7, 'total': 15}, 'why': {'accuracy': 0.14285714285714285, 'correct': 1, 'total': 7}, 'what is the name': {'accuracy': 0.5, 'correct': 2, 'total': 4}, 'who is': {'accuracy': 0.3333333333333333, 'correct': 2, 'total': 6}, 'are they': {'accuracy': 1.0, 'correct': 6, 'total': 6}, 'what kind of': {'accuracy': 0.5, 'correct': 12, 'total': 24}, 'does the': {'accuracy': 0.9285714285714286, 'correct': 13, 'total': 14}, 'what color is the': {'accuracy': 0.864406779661017, 'correct': 51, 'total': 59}, 'what color are the': {'accuracy': 0.8181818181818182, 'correct': 9, 'total': 11}, 'what is the person': {'accuracy': 1.0, 'correct': 2, 'total': 2}, 'which': {'accuracy': 0.5, 'correct': 7, 'total': 14}, 'what color': {'accuracy': 0.8333333333333334, 'correct': 10, 'total': 12}, 'are the': {'accuracy': 0.8095238095238095, 'correct': 17, 'total': 21}, 'what is the man': {'accuracy': 0.5384615384615384, 'correct': 7, 'total': 13}, 'why is the': {'accuracy': 0.2, 'correct': 1, 'total': 5}, 'what are the': {'accuracy': 0.5384615384615384, 'correct': 7, 'total': 13}, 'what is the color of the': {'accuracy': 1.0, 'correct': 5, 'total': 5}, 'are these': {'accuracy': 0.9090909090909091, 'correct': 10, 'total': 11}, 'where are the': {'accuracy': 0.2857142857142857, 'correct': 2, 'total': 7}, 'could': {'accuracy': 1.0, 'correct': 7, 'total': 7}, 'is it': {'accuracy': 1.0, 'correct': 15, 'total': 15}, 'how': {'accuracy': 0.0, 'correct': 0, 'total': 8}, 'can you': {'accuracy': 1.0, 'correct': 5, 'total': 5}, 'how many people are': {'accuracy': 0.42857142857142855, 'correct': 3, 'total': 7}, 'what animal is': {'accuracy': 0.8, 'correct': 4, 'total': 5}, 'has': {'accuracy': 1.0, 'correct': 2, 'total': 2}, 'are': {'accuracy': 0.75, 'correct': 9, 'total': 12}, 'is that a': {'accuracy': 1.0, 'correct': 4, 'total': 4}, 'was': {'accuracy': 1.0, 'correct': 2, 'total': 2}, 'are there': {'accuracy': 1.0, 'correct': 10, 'total': 10}, 'do you': {'accuracy': 1.0, 'correct': 4, 'total': 4}, 'what number is': {'accuracy': 1.0, 'correct': 4, 'total': 4}, 'what sport is': {'accuracy': 1.0, 'correct': 5, 'total': 5}, 'is he': {'accuracy': 1.0, 'correct': 3, 'total': 3}, 'how many people are in': {'accuracy': 0.5, 'correct': 2, 'total': 4}, 'are there any': {'accuracy': 1.0, 'correct': 9, 'total': 9}, 'what time': {'accuracy': 0.0, 'correct': 0, 'total': 3}, 'what room is': {'accuracy': 1.0, 'correct': 2, 'total': 2}, 'is this person': {'accuracy': 1.0, 'correct': 1, 'total': 1}, 'is the person': {'accuracy': 1.0, 'correct': 1, 'total': 1}}"
InternVL3_5-2B_vqa_1k_blind.jsonl,OpenGVLab/InternVL3_5-2B,vqa_1k,_blind,0.306,306,1000,"{'what is the woman': {'accuracy': 0.0, 'correct': 0, 'total': 4}, 'is the man': {'accuracy': 0.6666666666666666, 'correct': 6, 'total': 9}, 'what is the': {'accuracy': 0.09615384615384616, 'correct': 5, 'total': 52}, 'is the': {'accuracy': 0.5681818181818182, 'correct': 50, 'total': 88}, 'is this': {'accuracy': 0.6, 'correct': 24, 'total': 40}, 'does this': {'accuracy': 0.6428571428571429, 'correct': 9, 'total': 14}, 'what is': {'accuracy': 0.0, 'correct': 0, 'total': 31}, 'is': {'accuracy': 0.5384615384615384, 'correct': 7, 'total': 13}, 'what': {'accuracy': 0.11904761904761904, 'correct': 10, 'total': 84}, 'none of the above': {'accuracy': 0.4594594594594595, 'correct': 17, 'total': 37}, 'what are': {'accuracy': 0.1, 'correct': 1, 'total': 10}, 'what color is': {'accuracy': 0.25, 'correct': 2, 'total': 8}, 'is the woman': {'accuracy': 1.0, 'correct': 3, 'total': 3}, 'how many': {'accuracy': 0.27058823529411763, 'correct': 23, 'total': 85}, 'what type of': {'accuracy': 0.10526315789473684, 'correct': 2, 'total': 19}, 'what is in the': {'accuracy': 0.0, 'correct': 0, 'total': 11}, 'what does the': {'accuracy': 0.0, 'correct': 0, 'total': 15}, 'what is this': {'accuracy': 0.2, 'correct': 2, 'total': 10}, 'do': {'accuracy': 0.8333333333333334, 'correct': 10, 'total': 12}, 'is this a': {'accuracy': 0.3902439024390244, 'correct': 16, 'total': 41}, 'is there a': {'accuracy': 0.6666666666666666, 'correct': 14, 'total': 21}, 'is this an': {'accuracy': 0.4, 'correct': 2, 'total': 5}, 'what is on the': {'accuracy': 0.07692307692307693, 'correct': 1, 'total': 13}, 'is there': {'accuracy': 0.5384615384615384, 'correct': 7, 'total': 13}, 'where is the': {'accuracy': 0.06666666666666667, 'correct': 1, 'total': 15}, 'why': {'accuracy': 0.0, 'correct': 0, 'total': 7}, 'what is the name': {'accuracy': 0.25, 'correct': 1, 'total': 4}, 'who is': {'accuracy': 0.3333333333333333, 'correct': 2, 'total': 6}, 'are they': {'accuracy': 0.6666666666666666, 'correct': 4, 'total': 6}, 'what kind of': {'accuracy': 0.08333333333333333, 'correct': 2, 'total': 24}, 'does the': {'accuracy': 0.5, 'correct': 7, 'total': 14}, 'what color is the': {'accuracy': 0.0847457627118644, 'correct': 5, 'total': 59}, 'what color are the': {'accuracy': 0.0, 'correct': 0, 'total': 11}, 'what is the person': {'accuracy': 0.0, 'correct': 0, 'total': 2}, 'which': {'accuracy': 0.2857142857142857, 'correct': 4, 'total': 14}, 'what color': {'accuracy': 0.08333333333333333, 'correct': 1, 'total': 12}, 'are the': {'accuracy': 0.5714285714285714, 'correct': 12, 'total': 21}, 'what is the man': {'accuracy': 0.0, 'correct': 0, 'total': 13}, 'why is the': {'accuracy': 0.0, 'correct': 0, 'total': 5}, 'what are the': {'accuracy': 0.15384615384615385, 'correct': 2, 'total': 13}, 'what is the color of the': {'accuracy': 0.0, 'correct': 0, 'total': 5}, 'are these': {'accuracy': 0.6363636363636364, 'correct': 7, 'total': 11}, 'where are the': {'accuracy': 0.0, 'correct': 0, 'total': 7}, 'could': {'accuracy': 0.8571428571428571, 'correct': 6, 'total': 7}, 'is it': {'accuracy': 0.6666666666666666, 'correct': 10, 'total': 15}, 'how': {'accuracy': 0.0, 'correct': 0, 'total': 8}, 'can you': {'accuracy': 0.6, 'correct': 3, 'total': 5}, 'how many people are': {'accuracy': 0.14285714285714285, 'correct': 1, 'total': 7}, 'what animal is': {'accuracy': 0.0, 'correct': 0, 'total': 5}, 'has': {'accuracy': 0.5, 'correct': 1, 'total': 2}, 'are': {'accuracy': 0.5833333333333334, 'correct': 7, 'total': 12}, 'is that a': {'accuracy': 0.25, 'correct': 1, 'total': 4}, 'was': {'accuracy': 0.5, 'correct': 1, 'total': 2}, 'are there': {'accuracy': 0.5, 'correct': 5, 'total': 10}, 'do you': {'accuracy': 0.5, 'correct': 2, 'total': 4}, 'what number is': {'accuracy': 0.0, 'correct': 0, 'total': 4}, 'what sport is': {'accuracy': 0.0, 'correct': 0, 'total': 5}, 'is he': {'accuracy': 1.0, 'correct': 3, 'total': 3}, 'how many people are in': {'accuracy': 0.0, 'correct': 0, 'total': 4}, 'are there any': {'accuracy': 0.6666666666666666, 'correct': 6, 'total': 9}, 'what time': {'accuracy': 0.0, 'correct': 0, 'total': 3}, 'what room is': {'accuracy': 0.0, 'correct': 0, 'total': 2}, 'is this person': {'accuracy': 0.0, 'correct': 0, 'total': 1}, 'is the person': {'accuracy': 1.0, 'correct': 1, 'total': 1}}"
